time,cooling_load,ambient_temperature,electricity_price,pv_power_generation
14.083333333333334,5306.380875655999,21.29321169603552,0.3,731.8630248066895
14.166666666666666,5303.0670375466525,21.30377542388833,0.3,715.4087576749703
14.25,5299.570244351413,21.314213647338857,0.3,698.9368650855806
14.333333333333334,5295.835887938592,21.32456207660824,0.3,682.4594567664905
14.416666666666666,5291.892428945832,21.33484010878939,0.3,665.9887388293183
14.5,5287.639881966015,21.345054798585902,0.3,649.5370026319193
14.583333333333334,5281.901372689558,21.35520534544875,0.3,630.3184921678101
14.666666666666666,5275.488683752985,21.36529310268148,0.3,611.2253624818989
14.75,5268.876806334725,21.37531891594677,0.3,592.2751186378765
14.833333333333334,5261.541676303137,21.385286046708057,0.3,573.48509573266
14.916666666666666,5253.840581207928,21.395197471313526,0.3,554.8724289710129
15.0,5245.605413348319,21.405049795475467,0.3,536.4539999588146
15.083333333333334,5237.510104456488,21.41470250540929,0.3,518.3006699083111
15.166666666666666,5232.4229530504845,21.4241160432754,0.3,500.3705352610201
15.25,5228.608712885139,21.433261623801627,0.3,482.67959243968136
15.333333333333334,5224.544722818625,21.44222047019184,0.3,465.24343237406606
15.416666666666666,5204.000718256579,21.451187901279184,0.3,448.077204047512
15.5,5189.608573223984,21.46014785538451,0.3,431.195581729897
15.583333333333334,5178.159606540379,21.469022749257107,0.3,413.2166924749956
15.666666666666666,5166.270261256269,21.47778267468152,0.3,395.6091789034388
15.75,5154.491507624379,21.48643046885477,0.3,378.38813615201104
15.833333333333334,5141.675088730084,21.494970931128563,0.3,361.5678590389717
15.916666666666666,5128.600597353982,21.50340786859069,0.3,345.1617924911745
16.0,5115.471361414504,21.51174297813636,0.3,329.1825057815085
16.083333333333332,5102.104076467048,21.519886967156527,0.3,313.6631827795309
16.166666666666668,5082.148901875554,21.527819367397257,0.3,298.59087629493547
16.25,5065.331833573455,21.53553648022873,0.3,283.9754291626027
16.333333333333332,5050.319821746034,21.54306724875241,0.3,269.82568366393053
16.416666666666668,5035.415800855194,21.550445943131443,0.3,256.1494703892071
16.5,5020.315352563421,21.55767973488848,0.3,242.9535807013639
16.583333333333332,5004.913370170432,21.56475670995647,0.3,229.46987153849312
16.666666666666668,4989.321319287119,21.57166565736053,0.3,221.05365660452176
16.75,4973.813161546303,21.578401707439298,0.3,215.6839155882284
